"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Nugraha, Yudhiana","57218628681","1","Engineering
Materials Science
"
"Angelia, Frieska","57211331365","1","Computer Science
Mathematics
Medicine
"
"Johanes, Frits Septian","57204177329","1","Engineering
Materials Science
"
"Sanjaya, Lius Steven","57194546294","5","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Medicine
Engineering
"
"Asnawati","57216746647","1","Social Sciences
Arts and Humanities
"
"Stephanie","56820130100","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Heriyanni, Eileen","56979278300","4","Computer Science
Social Sciences
Physics and Astronomy
Decision Sciences
"
"Josses, L.","56180343500","1","Physics and Astronomy
"
"Ispurwanto, Wing","57200261125","1","Psychology
Social Sciences
"
"Lena","57203060891","4","Computer Science
Social Sciences
Engineering
Decision Sciences
Business, Management and Accounting
Medicine
"
"Rivaldo","57217865429","1","Physics and Astronomy
"
"Andita, Evans","57202788992","1","Computer Science
Social Sciences
"
"Hanif Dwinanda, Muhammad","57210892625","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Satrio, Santoso","57214275295","1","Computer Science
"
"Darijanto, Giri","57219611313","1","Arts and Humanities
Social Sciences
"
"Saraswati, Listya Ayu","57208329184","3","Computer Science
Business, Management and Accounting
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Mathematics
Engineering
Decision Sciences
"
"Wahyudi, Daud Iqram","6505715181","2","Computer Science
Engineering
Decision Sciences
Business, Management and Accounting
Social Sciences
"
"Aji, Ariawan Bramantya","57216652232","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Manurung, Veni Feronika","57216905582","1","Engineering
"
"Seputra, Muhamad Rizaldi","57215132344","1","Computer Science
Social Sciences
Decision Sciences
"
"Axis Novradin Noor, Muhammad","56180860800","1","Physics and Astronomy
"
"Sutanto, Kurniawan","56263077000","1","Mathematics
Computer Science
"
"Sutedja, Indrajani","55014264100","18","Computer Science
Decision Sciences
Engineering
Business, Management and Accounting
Social Sciences
Medicine
Mathematics
Physics and Astronomy
","0000-0002-6356-3957"
"Yuliansyah, Edy","57219517375","1","Mathematics
Computer Science
"
"Dwiningrum, Diani","57208597567","1","Computer Science
Social Sciences
"
"Halim, Hermy Santoso","56365745500","1","Physics and Astronomy
Engineering
Chemistry
"
"Wiraniagara, Andreas","57213160437","2","Computer Science
Engineering
Business, Management and Accounting
"
"Vincent, Wenny","57212085114","1","Earth and Planetary Sciences
Energy
Environmental Science
"
"Ferino, Ferino","57205026936","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Saragih, Melva Hermayanty","57194220814","10","Computer Science
Engineering
Social Sciences
Physics and Astronomy
Business, Management and Accounting
Materials Science
Mathematics
"
"Gunadi, Willy","57204799632","5","Business, Management and Accounting
Engineering
Social Sciences
Computer Science
Economics, Econometrics and Finance
Decision Sciences
","0000-0003-3623-1444"
"Ghaida, Tsana","57211397175","1","Engineering
Business, Management and Accounting
"
"Berlian, Alessandro Ravael Kato","57219564576","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Karim, Moch Faisal","57190738976","9","Social Sciences
Arts and Humanities
","0000-0002-5444-2141"
"Rachmat, Fendy","57219231154","1","Engineering
"
"Willyanto, Mario Nugroho","57219564573","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Sugiharto","57203264667","2","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Suwita, Jaka","57208010152","2","Computer Science
Engineering
Social Sciences
Decision Sciences
"
"Rahmanto, Anneke D.S.","57193890326","2","Computer Science
"
"Subagyo, Bonifasius Edwin","57211242734","1","Computer Science
"
"Komsiyah, Siti","56180649300","6","Computer Science
Physics and Astronomy
Business, Management and Accounting
Engineering
Decision Sciences
"
"Saputra, Dony","57203401365","6","Computer Science
Arts and Humanities
Business, Management and Accounting
Social Sciences
Engineering
Decision Sciences
Economics, Econometrics and Finance
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
"
"Akbar, Muhammad Faizal","57205023899","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Aulia, Alvina","55757946600","5","Computer Science
Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Soputan, Reagan","57219575280","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Setiawan, Muhamad Irfan","57200168458","1","Computer Science
"
"Prasetio, Yen Lina","56179584400","7","Computer Science
Physics and Astronomy
Engineering
"
"Ardiyan, Ardiyan","57212102199","1","Computer Science
Energy
Decision Sciences
"
"Arif, Riezky Trianto","57211915302","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Sondhi, Savita","55290263300","3","Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
Health Professions
Computer Science
Decision Sciences
"
"Nahdiah, Slti","57210890879","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Setiawan, Yanto","57215112713","1","Computer Science
Social Sciences
Decision Sciences
"
"Dian Permatasari Sutarna, Ni Luh","57203067479","1","Computer Science
Medicine
Social Sciences
Decision Sciences
"
"Fitzhan, Joshua Alvaro","57215432865","1","Engineering
"
"Barlian, Edwardo","57220041818","1","Engineering
Computer Science
Social Sciences
"
"Gunawan, Vania Andriani","57212390191","1","Engineering
Computer Science
"
"Talaue, Franklin G.","57219109973","1","Social Sciences
Arts and Humanities
"
"Setyawan, Albertus Henny","57216530764","2","Engineering
Business, Management and Accounting
Social Sciences
Computer Science
"
"Dewi, Mery Kusuma","57219280100","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
Environmental Science
"
"Nicholas, Revin","57219567664","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Supria","57209451695","2","Computer Science
Physics and Astronomy
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Widjaja, Nathalia Devina","55583248400","5","Business, Management and Accounting
Computer Science
Physics and Astronomy
Decision Sciences
"
"Pahlevi, Mohammad Dian","57218210701","1","Engineering
Chemical Engineering
"
"Permadi, Arya","57215432851","1","Engineering
Computer Science
"
"Indriasari, Elisa","57205358957","5","Computer Science
Engineering
Social Sciences
Decision Sciences
Business, Management and Accounting
Mathematics
","0000-0001-7945-4088"
"Widyatri, Irwanto","57201312761","1","Computer Science
Social Sciences
"
"Pranoto, Jonathan Adiel","57193239949","1","Physics and Astronomy
Computer Science
"
"Putrama, Ichsan Kurniawan","57202924406","1","Engineering
"
"Nahdiah, Siti","57210890880","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Sutjahyo","57204577177","2","Mathematics
Computer Science
"
"Religiana, Hendarti","56433400100","1","Engineering
"
"Surjandy, Surjandy","57194546265","37","Computer Science
Decision Sciences
Social Sciences
Engineering
Business, Management and Accounting
Physics and Astronomy
Mathematics
Medicine
Health Professions
","0000-0002-6375-5668"
"Kartika, Silfani Putri","56979270400","1","Computer Science
"
"Kelly, Dhiraj S.","57201292766","1","Mathematics
Computer Science
"
"Yuricha","57211311767","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Mulianto, Phang","57211386485","1","Engineering
Business, Management and Accounting
"
"Natanael, Dimas","57203839790","1","Computer Science
"
"Marshella, Maria","57216729258","1","Social Sciences
Arts and Humanities
"
"Tanutama, Lukas Siswanto","56179683300","11","Computer Science
Environmental Science
Engineering
Earth and Planetary Sciences
Mathematics
Physics and Astronomy
Social Sciences
Decision Sciences
Energy
"
"Wahyono, Teguh","57211065175","4","Computer Science
Mathematics
Decision Sciences
Business, Management and Accounting
Engineering
"
"Evelyn","57038859900","1","Social Sciences
"
"Sudjatmiko, Bambang","57201884344","1","Business, Management and Accounting
Computer Science
Decision Sciences
"
"Hermawan, Natasya","57216135024","1","Earth and Planetary Sciences
Environmental Science
"
"Andrew, J. P.","57216135027","1","Environmental Science
Earth and Planetary Sciences
"
"Manik, Ngarap Imanuel","55676144800","6","Computer Science
Mathematics
"
"Turaga, Harfondy","57200167142","1","Computer Science
"
"Limiarja, Chandra","57219247539","1","Engineering
"
"Oedijanto, Alan Patrick","57194551625","1","Computer Science
Social Sciences
Decision Sciences
"
"Rezkinda, A.","57193788753","1","Engineering
Materials Science
"
"Joseph, Anastasia Alowisius","57216127408","1","Earth and Planetary Sciences
Environmental Science
"
"Praditiya, Ozsa","57220038205","1","Engineering
Social Sciences
Computer Science
"
"Ma’mun, Sukron","57216717289","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Jayawinata, Yansen","56103605400","1","Computer Science
"
"Hangewa, Chesia Claudia","57216127406","1","Environmental Science
Earth and Planetary Sciences
"
"Oey, Elia","57191340227","14","Business, Management and Accounting
Decision Sciences
Computer Science
Engineering
","0000-0003-4972-1864"
"Wijaya, Linda","56303695600","1","Computer Science
"
"Sujarwo, Surya","56180175700","6","Computer Science
Mathematics
Physics and Astronomy
Engineering
"
"Jamilah, Eva Nurul","57195109979","2","Computer Science
Engineering
Decision Sciences
"
"Nugraha, Muhammad Ihsan","57208333293","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Al Farizi, Muhammad Farhan","57202283378","2","Computer Science
Decision Sciences
Physics and Astronomy
Business, Management and Accounting
"
"Baskoro, Harjo","57203058557","1","Computer Science
Medicine
Decision Sciences
Social Sciences
"
"Utami, Febyana Chinta","57211502312","1","Computer Science
Engineering
Social Sciences
Decision Sciences
"
"Orlando","57209461025","1","Physics and Astronomy
"
"Faisal","57200167150","5","Computer Science
Earth and Planetary Sciences
Mathematics
Medicine
Physics and Astronomy
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
","0000-0001-7511-6487"
"Muhtadi","57216128729","1","Environmental Science
Earth and Planetary Sciences
"
"Nugraha, Daniel","56372453400","1","Mathematics
Computer Science
"
"Suharjito","57220309336","10","Engineering
Physics and Astronomy
Business, Management and Accounting
Computer Science
"
"William, Fian","57219564505","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Handi, M.","56979325100","1","Computer Science
"
"Manuaba, Ida Bagus Kerthyayana","55539948800","12","Computer Science
Engineering
Decision Sciences
Business, Management and Accounting
Social Sciences
Agricultural and Biological Sciences
Mathematics
Psychology
","0000-0001-8880-254X"
"Rumeser, Johannes A.A.","57190162535","8","Computer Science
Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Arts and Humanities
"
"Sharina, Catherine","57216124301","1","Environmental Science
Earth and Planetary Sciences
"
"Djojo, Brata Wibawa","56820191900","7","Computer Science
Social Sciences
Engineering
Decision Sciences
Environmental Science
Mathematics
Energy
Business, Management and Accounting
Medicine
"
"Ridwan, Agus","57200326115","3","Business, Management and Accounting
Economics, Econometrics and Finance
Arts and Humanities
Social Sciences
"
"Dhanujati, Narendra","57205026075","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Jonathan, C.","57216858766","1","Earth and Planetary Sciences
Environmental Science
"
"Andreas, Vincent","57215307692","3","Computer Science
Mathematics
Decision Sciences
"
"Mulyawan, Archie Nathanael","57211855238","2","Engineering
Computer Science
Business, Management and Accounting
Economics, Econometrics and Finance
Decision Sciences
"
"Magdalena, Yulia","57203063079","3","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Mathematics
Engineering
Medicine
"
"Angrian, B.","57209476957","1","Engineering
Materials Science
"
"Susastra, Ari Clementin","57214100393","1","Business, Management and Accounting
"
"Bataty, Haekal Saleh","57216962989","1","Business, Management and Accounting
Social Sciences
"
"Christiana, Marcella","56401168000","1","Engineering
"
"Debora Suryawan, Angellia","57195106843","2","Computer Science
Decision Sciences
Medicine
Social Sciences
"
"Fernando, Chrissandy","57192540947","1","Computer Science
"
"Wijaya, Tendi","57215950579","1","Business, Management and Accounting
Computer Science
"
"Saiman, Okky D.","57220042311","1","Engineering
Social Sciences
Computer Science
"
"Georgiana, Vina","56177472300","5","Computer Science
Engineering
Mathematics
Physics and Astronomy
Social Sciences
Decision Sciences
"
"Tarigan, N.","57193792836","3","Engineering
Materials Science
Business, Management and Accounting
Earth and Planetary Sciences
Social Sciences
Environmental Science
","0000-0002-1464-4996"
"Destofia, Laras Anggita","57212383869","1","Engineering
Computer Science
"
"Harefa, Jeklin","56979287200","8","Engineering
Computer Science
Physics and Astronomy
Materials Science
Business, Management and Accounting
Chemistry
"
"Irawan, Nerissa Arviana","57215821055","1","Engineering
Computer Science
"
"Vincent, R. S.","57200851847","1","Environmental Science
Earth and Planetary Sciences
"
"Madyatmadja, Evaristus Didik","56010497200","31","Computer Science
Decision Sciences
Engineering
Business, Management and Accounting
Social Sciences
Mathematics
Medicine
Physics and Astronomy
Environmental Science
Earth and Planetary Sciences
Multidisciplinary
","0000-0003-3316-5226"
"Chitrahadi, Marcus","57219572109","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Prawati, Levana Dhia","57208326988","4","Computer Science
Business, Management and Accounting
Decision Sciences
Social Sciences
Medicine
Arts and Humanities
Economics, Econometrics and Finance
"
"Santoso, Levi Hanny","57210729227","1","Computer Science
Decision Sciences
"
"Vidianty, Merry","57189305526","3","Agricultural and Biological Sciences
Engineering
"
"Hartono, Meilani S.","57190742144","5","Computer Science
Social Sciences
Engineering
Business, Management and Accounting
Decision Sciences
Medicine
"
"Natashia, Monique","57218939707","1","Business, Management and Accounting
"
"Abiyyu, Fawwaz K.","57208859787","1","Computer Science
"
"Anwar, Rusliansyah","57195940230","2","Computer Science
Social Sciences
Physics and Astronomy
Medicine
"
"Sury, Kartina","56820144700","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Afita, Rayhana","57216566797","1","Engineering
Computer Science
"
"Akbar, Habibullah","25926911100","18","Computer Science
Engineering
Physics and Astronomy
Mathematics
Biochemistry, Genetics and Molecular Biology
Environmental Science
Medicine
Materials Science
Social Sciences
Agricultural and Biological Sciences
"
"Indrawati, Titik","57218934017","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Riyaldhi, Rizky","57200166706","1","Computer Science
"
"Sudarto, S.","57219841472","1","Mathematics
Computer Science
"
"Karenina","57213143027","1","Engineering
Computer Science
"
"Lionel, Earlicha Mathilda","57219568092","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Setiawan, Haditya","57219412311","1","Mathematics
Computer Science
"
"Amelia, Ailsa","57203066137","1","Computer Science
Medicine
Decision Sciences
Social Sciences
"
"Cleine, Jessica","57215423096","2","Engineering
Energy
Computer Science
"
"Adiratna, Rigel","57188861991","1","Decision Sciences
"
"Harlianto, J.","57193380222","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Wirapradja, Harwin Wardhana","56940875700","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Prawianti, Ni Ketut","57211906438","1","Engineering
Computer Science
"
"Wijono, A. T.","57216130190","1","Earth and Planetary Sciences
Environmental Science
"
"Sari, Ratna","56579900200","14","Computer Science
Decision Sciences
Social Sciences
Business, Management and Accounting
Engineering
Medicine
Economics, Econometrics and Finance
Mathematics
Physics and Astronomy
"
"Setiawan, Arief Rachmat","57213171982","1","Engineering
Computer Science
"
"Oscario, Angela","57193351731","2","Social Sciences
Engineering
Computer Science
Energy
Environmental Science
Mathematics
Psychology
"
"Homan, D. K.","57209459588","1","Physics and Astronomy
"
"Nurdiani, Nina","55234971900","11","Earth and Planetary Sciences
Environmental Science
Engineering
Materials Science
"
"Richad, Richad","57216180449","1","Business, Management and Accounting
Economics, Econometrics and Finance
Engineering
Decision Sciences
Computer Science
"
"Khoirunnisa, Sarah","57203064367","1","Computer Science
Medicine
Social Sciences
Decision Sciences
"
"Maya Kristin, Desi","57205030131","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Fadhilah, Muchammad Kukuh","57205023840","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Nugraha, Bayu","57200180183","1","Computer Science
Mathematics
Engineering
","0000-0003-4161-0203"
"Julisar","56083679600","7","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Mathematics
Economics, Econometrics and Finance
Engineering
Medicine
"
"Alamas, Natanael","57212133251","1","Engineering
"
"Ramedhan, Elbriant","57216155498","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Hartanto, William","57202074186","1","Computer Science
"
"Ernest, C. O.S.","57193906397","1","Engineering
Materials Science
"
"Ellen, Michelle","57201123189","1","Computer Science
Business, Management and Accounting
"
"Barfian, Edo","57200164947","1","Computer Science
"
"Asmarakandi Ahmad Yusuf, S. E.","56436630600","1","Business, Management and Accounting
"
"Bonafix, Nunnun","57193347699","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Bunyamin, Tommy K.","57207730357","1","Computer Science
"
"Puri, Devi","57217534703","2","Engineering
Computer Science
"
"Dewanto, Satrio","57193609811","3","Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
"
"Intan, Clara","57212865048","1","Engineering
Computer Science
"
"Rumondor, Pingkan C.B.","57188592649","6","Computer Science
Engineering
Mathematics
Physics and Astronomy
","0000-0002-0778-929X"
"Sakina, Bunga","57207768918","3","Environmental Science
Earth and Planetary Sciences
"
"Utama, Fauzi Pujanandi","57195134060","1","Computer Science
Decision Sciences
"
"Stevanus, Valdi","57211245816","2","Computer Science
Engineering
Social Sciences
"
"Layona, Rita","57188932777","6","Computer Science
Social Sciences
Engineering
Decision Sciences
"
"Herman","57212151936","3","Computer Science
Mathematics
Engineering
Materials Science
"
"Dewanthi, Desyra Sukma","57208325613","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Rahardja, Evan Fabian","57217857876","1","Engineering
"
"Witono, Petrus Hepi","57195940278","1","Computer Science
Social Sciences
Physics and Astronomy
Medicine
","0000-0001-6903-2359"
"Christa Nugraha, Avid","57221133107","1","Engineering
Materials Science
"
"Riantini, Regina Eka","57195519065","9","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Medicine
Arts and Humanities
Economics, Econometrics and Finance
Energy
Engineering
"
"Duppa, Gilang Intan Permatasari","57207196915","1","Engineering
"
"Hariyanto, Ricky","57211273018","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Prajna, Anderson S.","57215743965","2","Computer Science
Engineering
Physics and Astronomy
Business, Management and Accounting
Medicine
Decision Sciences
"
"Suwarto, Soni","57216320234","1","Engineering
Energy
Computer Science
"
"Vannisa, Diska","57216866346","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Setiawan, Vanessa","57193231126","1","Decision Sciences
Business, Management and Accounting
"
"Aldenny, Muhammad","57213147426","2","Computer Science
Engineering
Business, Management and Accounting
Mathematics
Decision Sciences
"
"Suhartana, Martin","56192113700","2","Engineering
Computer Science
"
"Hwa, Tjoa Han","57211270795","3","Computer Science
Engineering
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Dharma, H. R.C.","57209457005","1","Physics and Astronomy
"
"Khrisnanto, Iwan","57201351125","1","Environmental Science
Earth and Planetary Sciences
"
"Wahyudi, Kristian","57215137252","2","Computer Science
Social Sciences
Physics and Astronomy
Decision Sciences
"
"Darmawan, Toni","57216613447","2","Engineering
"
"Hendro","57203844889","2","Computer Science
"
"Saputra, Diaz","57217837760","1","Physics and Astronomy
"
"Rifai, Irfan","57191039958","3","Social Sciences
Environmental Science
Energy
Earth and Planetary Sciences
Arts and Humanities
Mathematics
Engineering
Computer Science
","0000-0003-0914-0133"
"Mariani","57219572770","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Hikari","57211239916","1","Computer Science
"
"Gintoro","57219572776","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Raya, Crisantus Lebu","57203064203","1","Computer Science
Medicine
Social Sciences
Decision Sciences
"
"Indraswara, Raphael","56979322900","1","Computer Science
"
"Ningsih, Sri Ayu","36180373800","1","Computer Science
"
"Christofer, Ariel","56979386100","1","Computer Science
"
"Kartikasary, Metya","57214227403","2","Business, Management and Accounting
Decision Sciences
Computer Science
Pharmacology, Toxicology and Pharmaceutics
"
"Harun, Silvi","57204575982","1","Mathematics
Computer Science
"
"Pah, Clarissa Elfira Amos","57211268484","3","Computer Science
Engineering
Materials Science
"
"Enrico","56825979900","1","Engineering
"
"Yerki, Teguh Basuki","56958490000","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Chadijah, S.","57201352468","1","Earth and Planetary Sciences
Environmental Science
"
"Prabowo, Galih Suryo","57201299709","1","Mathematics
Computer Science
"
"Tampubolon, Nurdin","57199199356","3","Engineering
Computer Science
Materials Science
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
"
"Gamalita, Adelaila","56971430400","1","Mathematics
"
"Darman, Karyana Hutomo","57212674240","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Handoko","57204481576","1","Mathematics
Computer Science
"
"Raharjo, Lianti","56820160200","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Andylesmana","57204390221","1","Mathematics
Computer Science
"
"Herdianto, Steven","57220031586","1","Engineering
Business, Management and Accounting
Decision Sciences
"
"Louise, Hendry","57219697455","1","Computer Science
Engineering
Decision Sciences
"
"Ariesta, Meita Chandra","57200169800","3","Computer Science
Agricultural and Biological Sciences
Chemical Engineering
Environmental Science
"
"Novela, E. Selly","57194544328","2","Computer Science
Decision Sciences
Social Sciences
"
"Nathania, Christy","57211858804","1","Engineering
Computer Science
"
"Wardaya P, R. A.Aryanti","57219567394","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Lo, Millionsen Christ","57219455122","1","Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Zakaria Amin, Tamin M.","57210885786","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Halim, Yohanes","57200211862","1","Computer Science
Decision Sciences
"
"Hendarti, Henny","56820207400","6","Computer Science
Social Sciences
Decision Sciences
Environmental Science
Engineering
Mathematics
Medicine
Energy
Business, Management and Accounting
"
"Jupiter","57207622314","1","Engineering
Computer Science
"
"Antonius, Christian","57195137788","1","Social Sciences
Computer Science
"
"Nelly","56820241300","2","Computer Science
Social Sciences
Energy
Environmental Science
Mathematics
Engineering
"
"Hapsari, Intan Anindyana","56572957100","2","Computer Science
Energy
"
"Wibowo, Aryan","55991581900","2","Engineering
Computer Science
"
"Jonathan, Andreas","57220072917","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Rukmana, Pitri","57201446822","1","Computer Science
Engineering
"
"Andreani, Wiwik","57191039968","7","Computer Science
Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Physics and Astronomy
Medicine
"
"Febriana, Debby","57210882693","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Noegraheni, Enny","57208330709","2","Computer Science
Business, Management and Accounting
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Medicine
Decision Sciences
"
"Juwitasary, Hanny","57201344828","11","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
Social Sciences
Medicine
Physics and Astronomy
"
"Ekawati, Evi","57053218700","1","Computer Science
"
"Adi, Suroto","56398217200","19","Computer Science
Decision Sciences
Engineering
Social Sciences
Medicine
Business, Management and Accounting
Mathematics
Environmental Science
Energy
"
"Manurung, Adler Haymans","57207622302","15","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Engineering
Computer Science
Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Medicine
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
Energy
","0000-0002-6212-0214"
"Dwipanilih, Rayi","57211394102","1","Engineering
Business, Management and Accounting
"
"Ruomei, Fu","57216506054","2","Physics and Astronomy
"
"Vhany, Desaura","57208326688","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Chairiyani, Rina Patriana","56958603200","6","Computer Science
Social Sciences
Engineering
Physics and Astronomy
Arts and Humanities
Environmental Science
Mathematics
Medicine
Energy
Business, Management and Accounting
"
"Lie, Yulius","56303749500","8","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Engineering
Medicine
Mathematics
"
"Sutriyono, Ade","57194541233","1","Computer Science
Social Sciences
Decision Sciences
"
"Thomas, Gen Norman","57219569152","1","Computer Science
Decision Sciences
Business, Management and Accounting
","0000-0002-9072-0532"
"Sumbung, Pierre Christian","57200372213","1","Earth and Planetary Sciences
Environmental Science
"
"Gunawan, Daniel","57217996308","1","Business, Management and Accounting
Decision Sciences
Computer Science
"
"Glann, Garry","56411966000","1","Computer Science
"
"Sondakh, Bryan Lawrencius","57219318757","1","Engineering
Computer Science
"
"Patria, Teguh Amor","56820125000","2","Computer Science
Social Sciences
Decision Sciences
Business, Management and Accounting
Energy
Environmental Science
Mathematics
Engineering
"
"Hayanto, Ririn Antika","56820161500","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Edwinarto, Dominicus","57202300212","4","Computer Science
Engineering
Environmental Science
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
"
"Yoyo","57209641166","1","Economics, Econometrics and Finance
Business, Management and Accounting
"
"Novian, Riyandi","57205018896","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Marcellino","57217031377","1","Engineering
"
"Kumalasari, Riesta Devi","57221106618","3","Computer Science
Decision Sciences
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Environmental Science
Engineering
Biochemistry, Genetics and Molecular Biology
Social Sciences
Chemical Engineering
"
"Makmur","57215192908","1","Engineering
Computer Science
"
"Yunita, Ika Romadoni","57211850094","1","Engineering
Materials Science
"
"Christian, Tjie Lianawati","57203066835","2","Computer Science
Medicine
Decision Sciences
Social Sciences
"
"Santoso, E.","57220043567","1","Environmental Science
Earth and Planetary Sciences
"
"Peolana, Fanny","57212150786","1","Social Sciences
Arts and Humanities
"
"Sofyan, Muhammad Idham","57193161754","1","Business, Management and Accounting
Economics, Econometrics and Finance
"
"Paramitaningrum","57203516085","1","Social Sciences
Economics, Econometrics and Finance
"
"Octavia, Tica Shinta","57212193037","1","Computer Science
Engineering
Physics and Astronomy
Decision Sciences
"
"Dhowi, Bay","57191042704","2","Computer Science
Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Decision Sciences
"
"Rawendy, Dicky","57194541252","2","Computer Science
Decision Sciences
Social Sciences
"
"Risyad, Tengku","56820106700","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Gregorius Kurnia, Stephen","56202640900","1","Mathematics
Computer Science
"
"Prabowo, Ilham Condro","57210171163","2","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Putranto, T. S.","57201348372","3","Earth and Planetary Sciences
Environmental Science
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
","0000-0002-3408-7832"
"Wijaya, Taruma Leo","57205028236","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Damaristella","57218827387","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Wibawa, Junario","57194545619","1","Computer Science
Social Sciences
Decision Sciences
"
"Akun, Andreas","57191040976","3","Social Sciences
Computer Science
Energy
Environmental Science
Mathematics
Engineering
Physics and Astronomy
Medicine
"
"Irwansyah, Edy","55669431700","29","Computer Science
Engineering
Decision Sciences
Mathematics
Physics and Astronomy
Business, Management and Accounting
Medicine
Social Sciences
Health Professions
","0000-0002-3876-1943"
